Release Index,File,LOC,LOC Thouched,LOC Added,MAX LOC Added,AVERAGE LOC Added,Num Revisions,Num Authors,Churn,MAX Churn,AVERAGE Churn,ChgSet Size,MAX ChgSetSize,AVERAGE ChgSetSize,Buggy,Num Bugs
14,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,1350,1254,360,299,90.0,4,3,93,112,23.25,106,55,26.5,?,0
14,src/main/java/org/apache/distributedlog/logsegment/LogSegmentFilter.java,35,8,2,2,2.0,1,1,0,0,0.0,253,253,253.0,?,0
14,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,1302,612,163,97,81.5,2,2,20,20,10.0,80,55,40.0,?,0
14,site/docs/4.5.1/development/codebase.md,3,6,3,3,3.0,1,1,3,3,3.0,30,30,30.0,?,0
14,bookkeeper-server/src/test/java/org/apache/bookkeeper/versioning/TestLongVersion.java,46,12,3,3,3.0,1,1,0,0,0.0,2,2,2.0,?,0
14,bookkeeper-server/src/main/java/org/apache/bookkeeper/processor/RequestProcessor.java,35,14,5,5,5.0,1,1,3,3,3.0,33,33,33.0,?,0
14,src/test/java/org/apache/distributedlog/TestDLMTestUtil.java,61,6,3,3,3.0,1,1,3,3,3.0,253,253,253.0,?,0
14,src/test/java/org/apache/distributedlog/ZooKeeperClusterTestCase.java,46,12,4,4,4.0,1,1,2,2,2.0,253,253,253.0,?,0
14,bookkeeper-stats-providers/prometheus-metrics-provider/src/main/java/org/apache/bookkeeper/stats/prometheus/PrometheusUtil.java,54,8,2,2,2.0,1,1,0,0,0.0,7,7,7.0,?,0
14,src/main/java/org/apache/distributedlog/metadata/LogStreamMetadataStore.java,108,42,17,12,8.5,2,2,13,12,6.5,258,253,129.0,?,0
14,bookkeeper-server/src/main/java/org/apache/bookkeeper/server/Main.java,282,928,397,315,79.4,5,3,330,315,66.0,124,49,24.8,?,0
14,src/main/resources/NOTICE.bin.txt,31,6,1,1,0.5,2,2,-1,0,-0.5,9,8,4.5,?,0
14,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/component/Lifecycle.java,168,392,196,196,196.0,1,1,196,196,196.0,40,40,40.0,?,0
14,src/main/java/org/apache/distributedlog/lock/DistributedLockContext.java,33,12,3,3,3.0,1,1,0,0,0.0,253,253,253.0,?,0
14,src/main/java/org/apache/distributedlog/api/subscription/package-info.java,18,46,23,23,23.0,1,1,23,23,23.0,253,253,253.0,?,0
14,dlfs/src/main/java/org/apache/distributedlog/fs/DLOutputStream.java,117,280,140,140,140.0,1,1,140,140,140.0,9,9,9.0,?,0
14,bookkeeper-server/src/main/java/org/apache/bookkeeper/http/GetLastLogMarkService.java,94,218,109,109,109.0,1,1,109,109,109.0,49,49,49.0,?,0
14,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/stats/package-info.java,19,42,21,21,21.0,1,1,21,21,21.0,22,22,22.0,?,0
14,bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/service/HeartbeatService.java,27,16,4,4,4.0,1,1,0,0,0.0,49,49,49.0,?,0
14,bookkeeper-server/src/main/java/org/apache/bookkeeper/discover/RegistrationClient.java,96,250,120,84,60.0,2,1,115,79,57.5,40,25,20.0,?,0
14,src/main/java/org/apache/distributedlog/metadata/LogMetadataForWriter.java,52,12,3,3,3.0,1,1,0,0,0.0,253,253,253.0,?,0
14,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/package-info.java,18,4,0,0,0.0,1,1,-2,0,-2.0,40,40,40.0,?,0
14,bookkeeper-http/twitter-http-server/src/main/java/org/apache/bookkeeper/http/twitter/TwitterHttpHandlerFactory.java,41,60,11,11,11.0,1,1,-8,0,-8.0,49,49,49.0,?,0
14,bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/HttpServiceProvider.java,30,34,8,8,8.0,1,1,-1,0,-1.0,49,49,49.0,?,0
14,bookkeeper-http/vertx-http-server/src/main/java/org/apache/bookkeeper/http/vertx/VertxHttpServer.java,101,32,11,11,11.0,1,1,6,6,6.0,49,49,49.0,?,0
14,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestRackawareEnsemblePlacementPolicy.java,776,368,144,144,144.0,1,1,104,104,104.0,19,19,19.0,?,0
14,src/main/java/org/apache/distributedlog/config/DynamicConfigurationFactory.java,84,34,11,11,11.0,1,1,5,5,5.0,253,253,253.0,?,0
14,bookkeeper-server/src/main/java/org/apache/bookkeeper/discover/package-info.java,18,44,22,22,22.0,1,1,22,22,22.0,15,15,15.0,?,0
14,src/main/java/org/apache/distributedlog/api/AsyncLogWriter.java,73,10,4,4,4.0,1,1,3,3,3.0,253,253,253.0,?,0
14,src/main/java/org/apache/distributedlog/impl/logsegment/BKLogSegmentRandomAccessEntryReader.java,116,36,10,10,10.0,1,1,2,2,2.0,253,253,253.0,?,0
14,src/test/java/org/apache/distributedlog/TestBKLogReadHandler.java,351,38,10,10,10.0,1,1,1,1,1.0,253,253,253.0,?,0
14,src/main/java/org/apache/distributedlog/impl/subscription/package-info.java,19,42,21,21,21.0,1,1,21,21,21.0,253,253,253.0,?,0
14,src/main/java/org/apache/distributedlog/function/package-info.java,19,4,1,1,1.0,1,1,0,0,0.0,253,253,253.0,?,0
14,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/api/BookKeeperBuildersTest.java,276,636,318,318,318.0,1,1,318,318,318.0,55,55,55.0,?,0
14,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SyncThread.java,188,146,47,47,47.0,1,1,21,21,21.0,11,11,11.0,?,0
14,src/test/java/org/apache/distributedlog/TestSequenceID.java,206,22,5,5,5.0,1,1,-1,0,-1.0,253,253,253.0,?,0
14,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,351,10,3,3,3.0,1,1,1,1,1.0,25,25,25.0,?,0
14,src/test/java/org/apache/distributedlog/zk/TestZKTransaction.java,82,22,6,6,6.0,1,1,1,1,1.0,253,253,253.0,?,0
14,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,1667,592,134,116,33.5,4,4,-28,0,-7.0,126,55,31.5,?,0
14,site/docs/4.6.0/overview/releaseNotes.md,443,1018,509,509,509.0,1,1,509,509,509.0,30,30,30.0,?,0
14,bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/service/HttpServiceResponse.java,44,20,5,5,5.0,1,1,0,0,0.0,49,49,49.0,?,0
14,src/main/java/org/apache/distributedlog/WriteLimiter.java,51,4,1,1,1.0,1,1,0,0,0.0,253,253,253.0,?,0
14,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,919,16,4,4,4.0,1,1,0,0,0.0,49,49,49.0,?,0
14,src/test/java/org/apache/distributedlog/admin/TestDistributedLogAdmin.java,163,76,21,21,21.0,1,1,4,4,4.0,253,253,253.0,?,0
14,bookkeeper-server/src/main/java/org/apache/bookkeeper/http/ListDiskFilesService.java,112,264,132,132,132.0,1,1,132,132,132.0,49,49,49.0,?,0
14,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java,929,622,261,260,130.5,2,2,211,212,105.5,12,10,6.0,?,0
14,src/main/java/org/apache/distributedlog/metadata/MetadataUpdater.java,106,16,4,4,4.0,1,1,0,0,0.0,253,253,253.0,?,0
14,src/main/java/org/apache/distributedlog/DistributedLogConstants.java,63,10,2,2,2.0,1,1,-1,0,-1.0,253,253,253.0,?,0
14,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLocation.java,37,24,12,12,12.0,1,1,12,12,12.0,10,10,10.0,?,0
14,site/docs/4.6.0/admin/perf.md,3,6,3,3,3.0,1,1,3,3,3.0,30,30,30.0,?,0
14,site/docs/4.5.1/api/overview.md,12,34,17,17,17.0,1,1,17,17,17.0,30,30,30.0,?,0
14,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,430,10,1,1,1.0,1,1,-3,0,-3.0,33,33,33.0,?,0
14,src/main/java/org/apache/distributedlog/lock/SessionLock.java,113,60,17,17,17.0,1,1,4,4,4.0,253,253,253.0,?,0
14,site/docs/4.6.0/api/distributedlog-api.md,266,790,395,395,395.0,1,1,395,395,395.0,30,30,30.0,?,0
14,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/package-info.java,19,46,23,23,23.0,1,1,23,23,23.0,33,33,33.0,?,0
14,src/main/java/org/apache/distributedlog/BKAsyncLogReader.java,675,108,30,30,30.0,1,1,6,6,6.0,253,253,253.0,?,0
14,src/test/java/org/apache/distributedlog/TestDistributedLogBase.java,232,78,21,21,21.0,1,1,3,3,3.0,253,253,253.0,?,0
14,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/Configurable.java,39,22,6,6,6.0,1,1,1,1,1.0,33,33,33.0,?,0
14,bookkeeper-server/src/main/java/org/apache/bookkeeper/server/package-info.java,20,48,24,24,24.0,1,1,24,24,24.0,40,40,40.0,?,0
14,dlfs/src/test/resources/dlfs.conf,22,54,27,27,27.0,1,1,27,27,27.0,9,9,9.0,?,0
14,buildtools/src/main/resources/bookkeeper/server-suppressions.xml,38,30,6,5,2.0,3,2,-3,5,-1.0,107,55,35.666666666666664,?,0
14,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,697,94,15,8,3.75,4,3,-17,0,-4.25,91,40,22.75,?,0
14,src/test/java/org/apache/distributedlog/acl/TestZKAccessControl.java,125,22,8,8,8.0,1,1,5,5,5.0,253,253,253.0,?,0
14,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ResponseBuilder.java,37,8,2,2,2.0,1,1,0,0,0.0,7,7,7.0,?,0
14,bookkeeper-server/bin/bookkeeper,173,28,7,6,3.5,2,1,0,0,0.0,41,40,20.5,?,0
14,src/main/java/org/apache/distributedlog/api/LogReader.java,163,106,25,25,25.0,1,1,-3,0,-3.0,253,253,253.0,?,0
14,site/docs/4.5.1/security/sasl.md,146,404,202,202,202.0,1,1,202,202,202.0,30,30,30.0,?,0
14,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,1494,66,30,28,15.0,2,2,27,28,13.5,58,33,29.0,?,0
14,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/concurrent/package-info.java,18,44,22,22,22.0,1,1,22,22,22.0,22,22,22.0,?,0
14,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,403,8,2,2,2.0,1,1,0,0,0.0,4,4,4.0,?,0
14,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,128,140,63,63,63.0,1,1,56,56,56.0,55,55,55.0,?,0
14,src/main/java/org/apache/distributedlog/util/package-info.java,19,4,1,1,1.0,1,1,0,0,0.0,253,253,253.0,?,0
14,site/docs/4.6.0/development/protocol.md,88,296,148,148,148.0,1,1,148,148,148.0,30,30,30.0,?,0
14,src/main/java/org/apache/distributedlog/api/namespace/NamespaceBuilder.java,248,60,16,16,16.0,1,1,2,2,2.0,253,253,253.0,?,0
14,site/img/logos/bk-logo.png,1028,0,0,0,0.0,1,1,0,0,0.0,14,14,14.0,?,0
14,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,240,172,84,84,84.0,1,1,82,82,82.0,15,15,15.0,?,0
14,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCallbackUtils.java,267,642,318,311,106.0,3,2,315,311,105.0,57,55,19.0,?,0
14,src/test/java/org/apache/distributedlog/zk/TestZKVersionedSetOp.java,75,26,7,7,7.0,1,1,1,1,1.0,253,253,253.0,?,0
14,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/concurrent/FutureEventListener.java,35,88,44,44,44.0,1,1,44,44,44.0,22,22,22.0,?,0
14,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieAutoRecoveryTest.java,538,8,2,2,2.0,1,1,0,0,0.0,16,16,16.0,?,0
14,src/main/java/org/apache/distributedlog/feature/ConfigurationFeatureProvider.java,64,14,4,4,4.0,1,1,1,1,1.0,253,253,253.0,?,0
14,src/main/java/org/apache/distributedlog/AsyncNotification.java,27,8,2,2,2.0,1,1,0,0,0.0,253,253,253.0,?,0
14,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/WriteEntryProcessor.java,124,86,38,31,19.0,2,2,33,29,16.5,11,7,5.5,?,0
14,bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/AbstractHttpHandlerFactory.java,46,64,20,20,20.0,1,1,8,8,8.0,49,49,49.0,?,0
14,bookkeeper-server/src/main/java/org/apache/bookkeeper/http/ListBookiesService.java,80,202,98,96,32.666666666666664,3,2,95,96,31.666666666666668,84,49,28.0,?,0
14,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/impl/BookKeeperBuilderImpl.java,71,222,100,98,50.0,2,2,89,98,44.5,80,55,40.0,?,0
14,src/main/java/org/apache/distributedlog/exceptions/ZKException.java,42,20,5,5,5.0,1,1,0,0,0.0,253,253,253.0,?,0
14,src/main/java/org/apache/distributedlog/util/RetryPolicyUtils.java,37,8,2,2,2.0,1,1,0,0,0.0,253,253,253.0,?,0
14,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestRegionAwareEnsemblePlacementPolicy.java,1156,328,94,87,47.0,2,2,24,21,12.0,21,19,10.5,?,0
14,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/component/AbstractComponent.java,32,88,44,44,44.0,1,1,44,44,44.0,40,40,40.0,?,0
14,bookkeeper-server/src/main/java/org/apache/bookkeeper/feature/SettableFeature.java,32,12,4,4,4.0,1,1,2,2,2.0,33,33,33.0,?,0
14,site/docs/4.5.1/api/distributedlog-api.md,266,790,395,395,395.0,1,1,395,395,395.0,30,30,30.0,?,0
14,src/test/java/org/apache/distributedlog/config/TestDynamicConfigurationFactory.java,91,26,7,7,7.0,1,1,1,1,1.0,253,253,253.0,?,0
14,bookkeeper-server/src/main/java/org/apache/bookkeeper/http/ConfigurationService.java,77,100,36,36,36.0,1,1,22,22,22.0,49,49,49.0,?,0
14,src/test/java/org/apache/distributedlog/TestAppendOnlyStreamWriter.java,280,110,28,28,28.0,1,1,1,1,1.0,253,253,253.0,?,0
14,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/stats/OpStatsListener.java,45,110,55,55,55.0,1,1,55,55,55.0,22,22,22.0,?,0
14,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperClient.java,1242,154,44,44,44.0,1,1,11,11,11.0,33,33,33.0,?,0
14,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/api/package-info.java,21,54,27,27,27.0,1,1,27,27,27.0,55,55,55.0,?,0
14,bookkeeper-server/src/main/java/org/apache/bookkeeper/http/ListLedgerService.java,150,352,176,176,176.0,1,1,176,176,176.0,49,49,49.0,?,0
14,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/component/LifecycleComponentStack.java,97,252,125,113,41.666666666666664,3,3,124,113,41.333333333333336,64,40,21.333333333333332,?,0
14,src/main/java/org/apache/distributedlog/function/GetLastTxIdFunction.java,34,4,1,1,1.0,1,1,0,0,0.0,253,253,253.0,?,0
14,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpdateCookieCmdTest.java,200,78,31,31,31.0,1,1,23,23,23.0,15,15,15.0,?,0
14,site/docs/4.5.1/overview/overview.md,44,158,69,57,34.5,2,1,59,57,29.5,35,30,17.5,?,0
14,bookkeeper-common/src/test/java/org/apache/bookkeeper/common/util/TestBackoff.java,169,382,191,191,191.0,1,1,191,191,191.0,22,22,22.0,?,0
14,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,131,18,5,5,5.0,1,1,1,1,1.0,33,33,33.0,?,0
14,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,332,362,138,130,69.0,2,2,95,93,47.5,35,19,17.5,?,0
14,site/_includes/navbar.html,105,28,0,0,0.0,1,1,-14,0,-14.0,14,14,14.0,?,0
14,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,311,6,0,0,0.0,1,1,-3,0,-3.0,25,25,25.0,?,0
14,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestDisableEnsembleChange.java,235,8,2,2,2.0,1,1,0,0,0.0,1,1,1.0,?,0
14,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ParallelLedgerRecoveryTest.java,522,4,1,1,1.0,1,1,0,0,0.0,55,55,55.0,?,0
14,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestReplicationWorker.java,490,128,9,9,9.0,1,1,-46,0,-46.0,16,16,16.0,?,0
14,site/docs/4.6.0/getting-started/concepts.md,122,404,202,202,202.0,1,1,202,202,202.0,30,30,30.0,?,0
14,site/docs/4.6.0/example.md,5,12,6,6,6.0,1,1,6,6,6.0,30,30,30.0,?,0
14,bookkeeper-server/src/test/java/org/apache/bookkeeper/http/TestHttpService.java,664,1454,706,706,706.0,1,1,685,685,685.0,49,49,49.0,?,0
14,site/docs/4.6.0/admin/placement.md,3,6,3,3,3.0,1,1,3,3,3.0,30,30,30.0,?,0
14,site/img/logos/bk-logo.svg,53,106,53,53,53.0,1,1,53,53,53.0,14,14,14.0,?,0
14,bookkeeper-http/twitter-http-server/src/test/java/org/apache/bookkeeper/http/twitter/TestTwitterHttpServer.java,85,16,4,4,4.0,1,1,0,0,0.0,49,49,49.0,?,0
14,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/impl/package-info.java,20,52,26,26,26.0,1,1,26,26,26.0,55,55,55.0,?,0
