Release Index,File,LOC,LOC Thouched,LOC Added,MAX LOC Added,AVERAGE LOC Added,Num Revisions,Num Authors,Churn,MAX Churn,AVERAGE Churn,ChgSet Size,MAX ChgSetSize,AVERAGE ChgSetSize,Buggy,Num Bugs
2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,461,28,11,8,5.5,2,1,8,5,4.0,54,37,27.0,Yes,6
2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,377,210,78,53,26.0,3,1,51,53,17.0,67,37,22.333333333333332,Yes,2
2,hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java,127,84,31,25,10.333333333333334,3,1,20,16,6.666666666666667,58,37,19.333333333333332,Yes,2
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,440,1162,545,378,77.85714285714286,7,3,509,378,72.71428571428571,63,26,9.0,Yes,3
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,54,44,13,13,13.0,1,1,4,4,4.0,12,12,12.0,No,0
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalTest.java,487,1304,617,394,68.55555555555556,9,3,582,394,64.66666666666667,85,20,9.444444444444445,Yes,1
2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,28,14,7,5,3.5,2,1,7,5,3.5,50,37,25.0,Yes,1
2,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,47,12,3,3,3.0,1,1,0,0,0.0,37,37,37.0,No,0
2,hedwig-server/src/test/java/org/apache/hedwig/server/delivery/StubDeliveryManager.java,58,18,9,5,4.5,2,1,9,5,4.5,50,37,25.0,Yes,1
2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java,155,390,193,190,96.5,2,1,191,190,95.5,54,37,27.0,Yes,1
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,50,128,64,64,64.0,1,1,64,64,64.0,17,17,17.0,Yes,2
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestReadTimeout.java,82,222,106,101,35.333333333333336,3,2,101,101,33.666666666666664,26,12,8.666666666666666,No,0
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CookieTest.java,281,650,323,298,161.5,2,1,321,298,160.5,23,20,11.5,Yes,1
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,222,402,126,75,31.5,4,1,51,20,12.75,27,12,6.75,Yes,1
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,444,384,153,61,17.0,9,2,114,59,12.666666666666666,108,26,12.0,Yes,4
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java,24,62,31,31,31.0,1,1,31,31,31.0,17,17,17.0,No,0
2,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java,97,56,14,14,14.0,1,1,0,0,0.0,10,10,10.0,No,0
2,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestUpdateSubscriptionState.java,212,492,246,246,246.0,1,1,246,246,246.0,13,13,13.0,Yes,1
2,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestZkSubscriptionManager.java,170,8,3,3,3.0,1,1,2,2,2.0,2,2,2.0,No,0
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,319,32,5,5,5.0,1,1,-6,0,-6.0,6,6,6.0,Yes,3
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,688,2812,572,106,28.6,20,3,-262,53,-13.1,187,26,9.35,Yes,6
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,756,220,91,73,22.75,4,2,72,62,18.0,51,26,12.75,Yes,1
2,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/MessageBoundedPersistenceTest.java,194,482,241,241,241.0,1,1,241,241,241.0,27,27,27.0,Yes,1
2,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,252,28,12,8,6.0,2,1,10,8,5.0,8,6,4.0,Yes,4
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,191,104,49,26,16.333333333333332,3,2,46,26,15.333333333333334,22,15,7.333333333333333,Yes,2
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,54,6,3,3,3.0,1,1,3,3,3.0,17,17,17.0,No,0
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,513,536,151,105,25.166666666666668,6,3,34,68,5.666666666666667,37,8,6.166666666666667,Yes,4
2,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,121,10,5,5,5.0,1,1,5,5,5.0,37,37,37.0,No,0
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,72,180,90,90,90.0,1,1,90,90,90.0,14,14,14.0,Yes,1
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,65,6,2,2,2.0,1,1,1,1,1.0,16,16,16.0,Yes,1
2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,45,10,5,5,5.0,1,1,5,5,5.0,13,13,13.0,No,0
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/SnapshotMap.java,118,264,132,132,132.0,1,1,132,132,132.0,7,7,7.0,No,0
2,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,114,8,4,4,4.0,1,1,4,4,4.0,37,37,37.0,Yes,1
2,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java,204,258,101,47,33.666666666666664,3,1,73,46,24.333333333333332,19,8,6.333333333333333,Yes,2
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java,637,418,163,155,27.166666666666668,6,2,117,150,19.5,75,20,12.5,Yes,4
2,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,662,154,55,31,18.333333333333332,3,1,33,30,11.0,51,37,17.0,Yes,2
2,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,342,718,357,357,178.5,2,1,355,357,177.5,45,37,22.5,Yes,1
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestProtoVersions.java,95,4,1,1,1.0,1,1,0,0,0.0,5,5,5.0,No,0
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,527,420,185,98,46.25,4,1,160,92,40.0,83,37,20.75,Yes,2
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,69,22,10,10,10.0,1,1,9,9,9.0,17,17,17.0,Yes,1
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,70,86,23,23,23.0,1,1,3,3,3.0,12,12,12.0,No,0
2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,66,8,4,4,4.0,1,1,4,4,4.0,37,37,37.0,Yes,1
2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,69,10,5,5,5.0,1,1,5,5,5.0,13,13,13.0,No,0
2,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,25,4,1,1,1.0,1,1,0,0,0.0,37,37,37.0,No,0
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieZKExpireTest.java,75,20,5,3,2.5,2,2,0,1,0.0,32,20,16.0,Yes,2
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java.orig,944,4108,1027,1027,513.5,2,1,0,1027,0.0,15,14,7.5,No,0
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java,88,12,5,5,5.0,1,1,4,4,4.0,6,6,6.0,Yes,1
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/CloseTest.java,74,50,25,25,25.0,1,1,25,25,25.0,10,10,10.0,No,0
2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,137,2,1,1,1.0,1,1,1,1,1.0,17,17,17.0,No,0
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,180,54,19,9,6.333333333333333,3,1,11,7,3.6666666666666665,20,8,6.666666666666667,Yes,1
2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,242,594,284,260,142.0,2,1,271,260,135.5,18,10,9.0,No,0
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,244,22,11,11,11.0,1,1,11,11,11.0,15,15,15.0,No,0
2,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,73,40,18,18,18.0,1,1,16,16,16.0,27,27,27.0,No,0
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,465,130,29,15,7.25,4,2,-7,6,-1.75,18,7,4.5,Yes,1
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java,328,114,46,33,11.5,4,3,35,31,8.75,48,20,12.0,Yes,2
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieLayoutVersionTest.java,231,546,6,6,3.0,2,2,-261,0,-130.5,32,20,16.0,No,0
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,21,266,80,79,40.0,2,1,27,79,13.5,23,14,11.5,No,0
2,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java,31,74,37,37,37.0,1,1,37,37,37.0,5,5,5.0,No,0
2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,385,38,18,17,9.0,2,1,17,17,8.5,50,37,25.0,No,0
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,628,1334,666,665,333.0,2,1,665,665,332.5,30,26,15.0,No,0
2,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,319,156,42,42,42.0,1,1,6,6,6.0,37,37,37.0,Yes,2
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,143,28,14,14,14.0,1,1,14,14,14.0,17,17,17.0,Yes,2
2,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java,35,96,48,48,48.0,1,1,48,48,48.0,5,5,5.0,No,0
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,224,128,43,33,14.333333333333334,3,2,22,19,7.333333333333333,40,26,13.333333333333334,Yes,1
2,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,130,162,59,59,59.0,1,1,37,37,37.0,8,8,8.0,No,0
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,802,602,222,95,24.666666666666668,9,3,143,65,15.88888888888889,89,26,9.88888888888889,Yes,4
2,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,138,26,13,13,13.0,1,1,13,13,13.0,27,27,27.0,No,0
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,36,90,45,45,45.0,1,1,45,45,45.0,17,17,17.0,No,0
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,522,1204,589,550,196.33333333333334,3,2,576,550,192.0,41,26,13.666666666666666,Yes,4
2,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,52,18,9,9,9.0,1,1,9,9,9.0,8,8,8.0,No,0
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java,259,690,332,317,110.66666666666667,3,2,319,317,106.33333333333333,40,20,13.333333333333334,No,0
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,330,4,1,1,1.0,1,1,0,0,0.0,10,10,10.0,Yes,1
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,145,34,8,4,2.6666666666666665,3,2,-1,1,-0.3333333333333333,54,26,18.0,No,0
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,624,288,120,38,30.0,4,1,96,37,24.0,45,27,11.25,Yes,3
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,98,24,10,10,5.0,2,2,8,9,4.0,24,16,12.0,Yes,1
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,145,44,20,10,6.666666666666667,3,2,18,8,6.0,38,16,12.666666666666666,No,0
2,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java,112,24,11,11,11.0,1,1,10,10,10.0,3,3,3.0,No,0
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,32,80,40,40,40.0,1,1,40,40,40.0,7,7,7.0,No,0
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java,219,58,15,13,7.5,2,1,1,1,0.5,17,15,8.5,No,0
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,97,8,4,4,4.0,1,1,4,4,4.0,13,13,13.0,No,0
2,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,296,182,86,47,28.666666666666668,3,2,81,47,27.0,39,27,13.0,Yes,1
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieThrottleTest.java,106,254,127,127,127.0,1,1,127,127,127.0,3,3,3.0,No,0
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,88,4,1,1,1.0,1,1,0,0,0.0,26,26,26.0,No,0
2,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,330,668,253,241,84.33333333333333,3,1,172,174,57.333333333333336,53,37,17.666666666666668,No,0
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConfigurationTest.java,52,24,12,12,12.0,1,1,12,12,12.0,4,4,4.0,No,0
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalLedgerDeleteTest.java,31,8,0,0,0.0,1,1,-4,0,-4.0,12,12,12.0,No,0
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java,166,22,4,3,2.0,2,2,-3,1,-1.5,15,8,7.5,No,0
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,27,8,2,2,2.0,1,1,0,0,0.0,37,37,37.0,No,0
2,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,112,6,3,3,3.0,1,1,3,3,3.0,37,37,37.0,Yes,1
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java,157,278,116,61,14.5,8,3,93,60,11.625,52,20,6.5,No,0
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,144,60,21,11,10.5,2,1,12,10,6.0,47,37,23.5,No,0
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,257,84,36,23,9.0,4,3,30,23,7.5,41,26,10.25,Yes,1
2,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,367,828,407,397,135.66666666666666,3,2,400,397,133.33333333333334,48,37,16.0,Yes,2
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,71,50,23,23,23.0,1,1,21,21,21.0,13,13,13.0,Yes,2
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,130,206,30,19,5.0,6,3,-43,2,-7.166666666666667,86,26,14.333333333333334,Yes,1
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,175,10,5,5,5.0,1,1,5,5,5.0,26,26,26.0,No,0
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,33,1522,128,92,16.0,8,2,-505,21,-63.125,78,20,9.75,Yes,1
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/NIOServerFactoryTest.java,50,2,1,1,1.0,1,1,1,1,1.0,26,26,26.0,Yes,1
2,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,6499,25400,6428,6428,6428.0,1,1,156,156,156.0,27,27,27.0,Yes,3
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,615,92,43,29,14.333333333333334,3,1,40,28,13.333333333333334,81,37,27.0,Yes,4
2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,387,1234,534,425,106.8,5,3,451,425,90.2,34,10,6.8,No,0
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,435,1440,361,239,30.083333333333332,12,3,2,59,0.16666666666666666,98,26,8.166666666666666,Yes,1
2,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubPersistenceManager.java,99,24,12,12,12.0,1,1,12,12,12.0,27,27,27.0,Yes,1
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerLayoutTest.java,110,16,3,3,3.0,1,1,-2,0,-2.0,12,12,12.0,No,0
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,246,124,61,30,20.333333333333332,3,2,60,30,20.0,18,7,6.0,Yes,1
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTest.java,70,176,88,88,88.0,1,1,88,88,88.0,7,7,7.0,Yes,1
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,155,474,212,183,53.0,4,2,187,183,46.75,36,16,9.0,Yes,2
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/IndexCorruptionTest.java,125,344,169,166,84.5,2,1,166,166,83.0,18,12,9.0,No,0
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java,130,12,3,3,3.0,1,1,0,0,0.0,12,12,12.0,No,0
2,hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java,219,138,49,42,24.5,2,1,29,25,14.5,43,37,21.5,Yes,2
2,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestDeadlock.java,238,544,272,272,272.0,1,1,272,272,272.0,8,8,8.0,Yes,3
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,723,1788,841,712,120.14285714285714,7,3,788,712,112.57142857142857,61,26,8.714285714285714,Yes,3
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,48,120,60,60,60.0,1,1,60,60,60.0,14,14,14.0,No,0
2,bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java,190,448,220,211,55.0,4,2,216,211,54.0,26,10,6.5,Yes,1
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ZooKeeperUtil.java,133,326,163,133,54.333333333333336,3,1,163,133,54.333333333333336,29,20,9.666666666666666,Yes,2
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,122,136,63,58,31.5,2,2,58,53,29.0,46,26,23.0,No,0
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestLedgerManager.java,229,16,4,4,4.0,1,1,0,0,0.0,12,12,12.0,Yes,2
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookKeeperClusterTestCase.java,300,702,345,336,115.0,3,2,339,336,113.0,29,12,9.666666666666666,Yes,4
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,129,14,5,5,5.0,1,1,3,3,3.0,6,6,6.0,No,0
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,140,12,5,4,2.5,2,2,4,4,2.0,31,16,15.5,Yes,3
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerRecoveryTest.java,119,84,40,39,20.0,2,1,38,39,19.0,18,12,9.0,No,0
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,202,472,236,236,236.0,1,1,236,236,236.0,14,14,14.0,Yes,1
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java,112,16,7,7,7.0,1,1,6,6,6.0,6,6,6.0,No,0
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,405,140,62,50,31.0,2,1,54,42,27.0,64,37,32.0,No,0
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,125,118,26,25,13.0,2,1,-7,0,-3.5,32,26,16.0,Yes,1
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,41,116,55,53,27.5,2,1,52,53,26.0,17,10,8.5,Yes,1
2,hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java,79,184,92,92,92.0,1,1,92,92,92.0,8,8,8.0,No,0
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,464,44,9,5,2.25,4,1,-4,0,-1.0,49,26,12.25,Yes,1
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ClientUtil.java,24,60,30,30,30.0,1,1,30,30,30.0,6,6,6.0,No,0
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,44,110,55,55,55.0,1,1,55,55,55.0,8,8,8.0,No,0
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,53,164,74,69,37.0,2,1,66,69,33.0,17,10,8.5,No,0
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,47,470,74,36,14.8,5,1,-87,30,-17.4,44,12,8.8,Yes,1
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java,38,106,52,51,26.0,2,1,51,51,25.5,54,37,27.0,No,0
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,58,16,8,8,8.0,1,1,8,8,8.0,17,17,17.0,No,0
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,107,12,4,4,4.0,1,1,2,2,2.0,10,10,10.0,No,0
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,45,116,58,58,58.0,1,1,58,58,58.0,14,14,14.0,No,0
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,122,44,12,12,12.0,1,1,2,2,2.0,16,16,16.0,No,0
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java,1014,270,131,126,65.5,2,1,127,126,63.5,23,16,11.5,Yes,3
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java,25,4,1,1,1.0,1,1,0,0,0.0,37,37,37.0,No,0
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,168,416,202,195,101.0,2,1,196,195,98.0,28,20,14.0,Yes,1
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,72,182,91,91,91.0,1,1,91,91,91.0,10,10,10.0,Yes,1
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,109,188,59,37,11.8,5,2,24,14,4.8,76,26,15.2,Yes,2
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,22,64,32,32,32.0,1,1,32,32,32.0,7,7,7.0,No,0
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,152,36,17,15,5.666666666666667,3,2,16,15,5.333333333333333,28,15,9.333333333333334,Yes,7
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieJournalRollingTest.java,222,140,55,44,18.333333333333332,3,2,40,39,13.333333333333334,22,12,7.333333333333333,No,0
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,63,70,26,26,26.0,1,1,17,17,17.0,4,4,4.0,No,0
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java,34,892,119,30,17.0,7,2,-208,30,-29.714285714285715,71,20,10.142857142857142,No,0
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerCacheTest.java,114,294,4,3,1.3333333333333333,3,2,-139,1,-46.333333333333336,24,9,8.0,No,0
2,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,921,2142,1056,1029,528.0,2,1,1041,1029,520.5,45,37,22.5,Yes,3
2,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,34,4,1,1,1.0,1,1,0,0,0.0,37,37,37.0,No,0
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,499,384,182,110,30.333333333333332,6,2,172,110,28.666666666666668,43,14,7.166666666666667,Yes,3
2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,320,924,293,282,146.5,2,2,124,123,62.0,11,8,5.5,Yes,1
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,347,54,18,11,9.0,2,2,9,6,4.5,24,21,12.0,Yes,1
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java,71,168,84,84,84.0,1,1,84,84,84.0,17,17,17.0,No,0
3,hedwig-client/src/test/java/org/apache/hedwig/util/TestFileUtils.java,32,4,1,1,1.0,1,1,0,0,0.0,79,79,79.0,No,0
3,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubRegular.java,30,72,36,36,36.0,1,1,36,36,36.0,15,15,15.0,No,0
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java,59,140,70,70,70.0,1,1,70,70,70.0,17,17,17.0,No,0
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,78,10,3,3,3.0,1,1,1,1,1.0,2,2,2.0,Yes,1
3,hedwig-server/src/test/java/org/apache/hedwig/zookeeper/ZooKeeperTestBase.java,76,4,2,2,2.0,1,1,2,2,2.0,31,31,31.0,Yes,1
3,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,158,78,35,20,11.666666666666666,3,2,31,18,10.333333333333334,53,30,17.666666666666668,Yes,1
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java,250,568,284,261,142.0,2,1,284,261,142.0,59,32,29.5,Yes,1
3,hedwig-server/src/test/java/org/apache/hedwig/server/LoggingExceptionHandler.java,28,70,35,35,35.0,1,1,35,35,35.0,15,15,15.0,No,0
3,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestMMTopicManager.java,263,662,326,321,163.0,2,2,321,321,160.5,100,79,50.0,No,0
3,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,82,6,2,2,2.0,1,1,1,1,1.0,18,18,18.0,No,0
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerHandleAdapter.java,29,64,32,32,32.0,1,1,32,32,32.0,6,6,6.0,No,0
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java,35,90,45,45,45.0,1,1,45,45,45.0,46,46,46.0,No,0
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java,34,94,47,47,47.0,1,1,47,47,47.0,15,15,15.0,No,0
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java,336,408,186,83,31.0,6,3,168,79,28.0,103,46,17.166666666666668,No,0
