Class,Buggy In Version
client/enduser/src/main/resources/META-INF/resources/app/css/editUser.css,35
client/enduser/src/main/resources/META-INF/resources/app/views/captcha.html,35
client/enduser/src/main/resources/META-INF/resources/app/views/user-credentials.html,35
client/enduser/src/main/resources/META-INF/resources/app/views/user-derived-schemas.html,35
client/enduser/src/main/resources/META-INF/resources/app/views/user-groups.html,35
client/enduser/src/main/resources/META-INF/resources/app/views/user-plain-schemas.html,35
client/enduser/src/main/resources/META-INF/resources/app/views/user-virtual-schemas.html,35
core/logic/src/main/java/org/apache/syncope/core/logic/LoggerLogic.java,34
core/logic/src/main/java/org/apache/syncope/core/logic/LoggerLogic.java,35
fit/core-reference/src/test/java/org/apache/syncope/fit/core/LoggerITCase.java,34
fit/core-reference/src/test/java/org/apache/syncope/fit/core/LoggerITCase.java,35
common/lib/src/main/java/org/apache/syncope/common/lib/types/ClientExceptionType.java,35
common/lib/src/main/java/org/apache/syncope/common/lib/types/EntityViolationType.java,35
core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPANotification.java,35
core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/NotificationDataBinderImpl.java,35
fit/core-reference/src/test/java/org/apache/syncope/fit/core/NotificationITCase.java,35
client/enduser/src/main/resources/META-INF/resources/app/views/passwordreset.html,34
fit/enduser-reference/src/test/resources/org/apache/syncope/client/enduser/protractor/tests/create.js,34
fit/enduser-reference/src/test/resources/org/apache/syncope/client/enduser/protractor/tests/edituser.js,34
fit/enduser-reference/src/test/resources/org/apache/syncope/client/enduser/protractor/tests/passwordreset.js,34
client/enduser/src/main/resources/META-INF/resources/app/index.html,35
client/enduser/src/main/resources/META-INF/resources/app/js/app.js,35
client/enduser/src/main/resources/META-INF/resources/app/js/controllers/LoginController.js,35
client/enduser/src/main/resources/META-INF/resources/app/js/controllers/UserController.js,35
client/enduser/src/main/resources/META-INF/resources/app/views/editUser.html,35
client/enduser/src/main/resources/META-INF/resources/app/views/passwordreset.html,35
client/enduser/src/main/resources/META-INF/resources/app/views/self.html,35
client/enduser/src/main/resources/META-INF/resources/app/views/success.html,35
client/console/src/main/java/org/apache/syncope/client/console/tasks/AnyPropagationTasks.java,35
client/console/src/main/java/org/apache/syncope/client/console/reports/ReportWizardBuilder.java,34
client/console/src/main/java/org/apache/syncope/client/console/reports/ReportWizardBuilder.java,35
client/console/src/main/java/org/apache/syncope/client/console/tasks/CrontabPanel.java,34
client/console/src/main/java/org/apache/syncope/client/console/tasks/CrontabPanel.java,35
client/console/src/main/java/org/apache/syncope/client/console/tasks/SchedTaskWizardBuilder.java,34
client/console/src/main/java/org/apache/syncope/client/console/tasks/SchedTaskWizardBuilder.java,35
client/console/src/main/java/org/apache/syncope/client/console/commons/ITabComponent.java,33
client/console/src/main/java/org/apache/syncope/client/console/panels/GroupDirectoryPanel.java,33
client/console/src/main/java/org/apache/syncope/client/console/panels/Realm.java,33
client/console/src/main/java/org/apache/syncope/client/console/wizards/any/Groups.java,33
client/console/src/main/java/org/apache/syncope/client/console/wizards/any/Ownership.java,33
client/enduser/src/main/java/org/apache/syncope/client/enduser/resources/GroupResource.java,33
client/enduser/src/main/resources/META-INF/resources/app/js/controllers/UserController.js,33
common/lib/src/main/java/org/apache/syncope/common/lib/types/StandardEntitlement.java,33
core/logic/src/main/java/org/apache/syncope/core/logic/GroupLogic.java,33
client/console/src/main/java/org/apache/syncope/client/console/wizards/any/AnyObjectTemplateWizardBuilder.java,33
client/console/src/main/java/org/apache/syncope/client/console/wizards/any/GroupTemplateWizardBuilder.java,33
client/console/src/main/java/org/apache/syncope/client/console/wizards/any/Groups.java,33
client/console/src/main/java/org/apache/syncope/client/console/wizards/any/UserTemplateWizardBuilder.java,33
client/console/src/main/resources/META-INF/resources/css/syncopeConsole.css,33
client/console/src/main/resources/org/apache/syncope/client/console/wizards/any/ConnObjectPanel.html,33
client/enduser/src/main/resources/META-INF/resources/app/languages/de/static.json,33
client/enduser/src/main/resources/META-INF/resources/app/languages/en/static.json,33
client/enduser/src/main/resources/META-INF/resources/app/languages/it/static.json,33
client/enduser/src/main/resources/META-INF/resources/app/views/dynamicPlainAttribute.html,33
core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/AnyObjectDataBinderImpl.java,33
core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/UserDataBinderImpl.java,33
client/enduser/src/main/resources/META-INF/resources/app/js/controllers/UserController.js,33
client/enduser/src/main/resources/META-INF/resources/app/js/services/groupService.js,33
client/enduser/src/main/resources/META-INF/resources/app/js/services/schemaService.js,33
client/enduser/src/main/resources/META-INF/resources/app/views/dynamicPlainAttributes.html,33
client/enduser/src/main/resources/META-INF/resources/app/views/user-credentials.html,33
client/console/src/main/java/org/apache/syncope/client/console/widgets/NumberWidget.java,33
common/lib/src/main/java/org/apache/syncope/common/lib/search/SearchableFields.java,32
