@RELATION finalTableFALCON

@ATTRIBUTE releaseindex REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE locthouched REAL
@ATTRIBUTE locadded REAL
@ATTRIBUTE maxlocadded REAL
@ATTRIBUTE averagelocadded REAL
@ATTRIBUTE numrevisions REAL
@ATTRIBUTE numauthors REAL
@ATTRIBUTE churn REAL
@ATTRIBUTE maxchurn REAL
@ATTRIBUTE averagechurn REAL
@ATTRIBUTE chgsetsize REAL
@ATTRIBUTE maxchgsetsize REAL
@ATTRIBUTE averagechgsetsize REAL
@ATTRIBUTE buggy {No,Yes}

@DATA
3,162,268,123,102,41.0,3,2,112,100,37.333333333333336,144,133,48.0,Yes
3,15,108,27,27,13.5,2,1,0,27,0.0,364,292,182.0,No
3,125,636,159,144,31.8,5,2,0,144,0.0,119,79,23.8,No
3,88,452,113,113,56.5,2,1,0,113,0.0,364,292,182.0,No
3,51,256,64,64,32.0,2,1,0,64,0.0,364,292,182.0,No
3,258,100,30,15,7.5,4,2,10,8,2.5,242,133,60.5,No
3,39,142,12,12,6.0,2,1,-47,4,-23.5,97,81,48.5,No
3,211,928,353,250,88.25,4,2,242,250,60.5,419,292,104.75,No
3,69,74,24,18,8.0,3,2,11,6,3.6666666666666665,61,28,20.333333333333332,Yes
3,92,424,106,106,53.0,2,1,0,106,0.0,364,292,182.0,No
3,51,58,28,28,28.0,1,1,27,27,27.0,25,25,25.0,No
3,108,290,134,114,26.8,5,2,123,114,24.6,410,292,82.0,No
3,522,618,139,57,17.375,8,3,-31,4,-3.875,233,81,29.125,Yes
3,397,1652,640,448,128.0,5,2,454,448,90.8,454,292,90.8,No
3,160,266,113,71,28.25,4,2,93,64,23.25,62,25,15.5,No
3,537,2762,654,370,72.66666666666667,9,2,-73,370,-8.11111111111111,212,81,23.555555555555557,Yes
3,64,304,76,76,38.0,2,1,0,76,0.0,364,292,182.0,No
3,131,122,46,20,11.5,4,2,31,20,7.75,230,133,57.5,Yes
3,68,320,80,80,40.0,2,1,0,80,0.0,364,292,182.0,No
3,212,220,99,75,49.5,2,1,88,73,44.0,158,133,79.0,No
3,126,296,148,148,148.0,1,1,148,148,148.0,292,292,292.0,No
3,77,380,95,95,47.5,2,1,0,95,0.0,364,292,182.0,No
3,28,14,4,4,4.0,1,1,1,1,1.0,79,79,79.0,No
3,74,610,88,31,14.666666666666666,6,2,-129,29,-21.5,250,133,41.666666666666664,No
3,6,36,9,9,4.5,2,1,0,9,0.0,364,292,182.0,No
3,146,242,70,59,17.5,4,3,19,18,4.75,202,133,50.5,No
3,158,422,16,8,4.0,4,2,-179,2,-44.75,246,133,61.5,No
3,25,64,32,32,32.0,1,1,32,32,32.0,18,18,18.0,No
3,196,214,62,51,15.5,4,3,17,14,4.25,202,133,50.5,No
3,104,480,120,120,60.0,2,1,0,120,0.0,364,292,182.0,No
3,247,324,123,47,15.375,8,2,84,47,10.5,208,133,26.0,No
3,125,90,23,17,5.75,4,2,1,10,0.25,242,133,60.5,Yes
3,555,488,204,169,29.142857142857142,7,2,164,153,23.428571428571427,62,16,8.857142857142858,No
3,453,1452,652,602,163.0,4,3,578,602,144.5,417,292,104.25,Yes
3,871,3706,1445,731,90.3125,16,2,1037,731,64.8125,179,40,11.1875,Yes
3,182,956,239,217,59.75,4,2,0,217,0.0,369,292,92.25,No
3,428,200,71,24,11.833333333333334,6,2,42,24,7.0,89,25,14.833333333333334,No
3,107,492,123,123,61.5,2,1,0,123,0.0,364,292,182.0,No
3,57,280,70,70,35.0,2,1,0,70,0.0,364,292,182.0,No
3,67,204,93,83,31.0,3,2,84,83,28.0,115,79,38.333333333333336,No
3,118,536,134,134,67.0,2,1,0,134,0.0,364,292,182.0,No
3,633,1652,770,693,128.33333333333334,6,2,714,693,119.0,449,292,74.83333333333333,No
3,406,968,481,472,240.5,2,1,478,472,239.0,297,292,148.5,No
3,476,1150,567,562,283.5,2,2,559,562,279.5,212,133,106.0,No
3,129,388,172,153,43.0,4,2,150,153,37.5,418,292,104.5,No
3,50,12,3,3,3.0,1,1,0,0,0.0,133,133,133.0,No
3,283,930,405,376,81.0,5,3,345,376,69.0,84,24,16.8,No
3,54,122,61,61,61.0,1,1,61,61,61.0,18,18,18.0,No
3,51,256,64,64,32.0,2,1,0,64,0.0,364,292,182.0,No
3,217,258,92,61,30.666666666666668,3,2,55,34,18.333333333333332,219,133,73.0,No
3,39,102,51,51,51.0,1,1,51,51,51.0,292,292,292.0,No
3,208,336,94,63,23.5,4,3,20,17,5.0,76,24,19.0,No
3,63,42,16,11,5.333333333333333,3,1,11,9,3.6666666666666665,162,133,54.0,No
3,67,204,95,87,31.666666666666668,3,2,88,87,29.333333333333332,131,81,43.666666666666664,No
3,15,108,27,27,13.5,2,1,0,27,0.0,364,292,182.0,No
3,279,758,352,271,117.33333333333333,3,1,325,271,108.33333333333333,48,40,16.0,No
3,299,344,111,52,37.0,3,3,50,31,16.666666666666668,38,28,12.666666666666666,Yes
3,175,650,259,218,43.166666666666664,6,3,193,218,32.166666666666664,467,292,77.83333333333333,Yes
3,120,278,139,139,139.0,1,1,139,139,139.0,292,292,292.0,No
3,296,998,435,415,87.0,5,2,371,415,74.2,329,292,65.8,Yes
3,90,160,47,17,6.714285714285714,7,1,14,10,2.0,203,133,29.0,No
3,51,118,59,59,59.0,1,1,59,59,59.0,27,27,27.0,No
3,61,146,73,69,24.333333333333332,3,3,73,69,24.333333333333332,357,292,119.0,No
3,58,148,74,74,74.0,1,1,74,74,74.0,18,18,18.0,No
3,402,158,71,64,35.5,2,2,63,58,31.5,11,7,5.5,No
3,90,280,126,87,31.5,4,2,112,87,28.0,170,81,42.5,Yes
3,50,142,66,65,22.0,3,2,61,65,20.333333333333332,122,81,40.666666666666664,No
3,56,18,7,6,3.5,2,2,5,5,2.5,16,9,8.0,No
3,107,330,147,130,36.75,4,2,129,130,32.25,418,292,104.5,Yes
3,144,404,182,163,91.0,2,1,162,163,81.0,329,292,164.5,No
3,134,334,165,163,82.5,2,2,163,163,81.5,30,23,15.0,No
3,36,104,48,43,24.0,2,1,44,43,22.0,118,81,59.0,No
3,47,368,122,101,30.5,4,2,60,101,15.0,170,81,42.5,No
3,79,192,0,0,0.0,1,1,-96,0,-96.0,16,16,16.0,No
3,365,682,146,81,24.333333333333332,6,2,-49,27,-8.166666666666666,244,133,40.666666666666664,No
3,43,128,60,50,15.0,4,1,56,50,14.0,38,12,9.5,No
3,70,8,3,3,3.0,1,1,2,2,2.0,18,18,18.0,No
3,97,94,42,37,14.0,3,2,37,37,12.333333333333334,252,133,84.0,No
3,451,1972,493,493,246.5,2,1,0,493,0.0,364,292,182.0,No
3,71,194,92,86,46.0,2,1,87,86,43.5,329,292,164.5,No
3,80,16,4,4,4.0,1,1,0,0,0.0,79,79,79.0,No
3,221,158,54,37,18.0,3,1,29,17,9.666666666666666,178,133,59.333333333333336,No
3,569,1320,658,649,164.5,4,2,656,649,164.0,375,292,93.75,No
3,81,204,99,92,33.0,3,2,96,92,32.0,411,292,137.0,No
3,115,154,35,12,11.666666666666666,3,2,-7,2,-2.3333333333333335,235,133,78.33333333333333,No
3,328,486,209,105,29.857142857142858,7,2,175,105,25.0,201,133,28.714285714285715,No
3,256,728,320,258,80.0,4,3,276,258,69.0,425,292,106.25,Yes
3,86,222,108,101,54.0,2,1,105,101,52.5,173,133,86.5,No
3,102,456,170,111,56.666666666666664,3,2,112,111,37.333333333333336,385,292,128.33333333333334,No
3,64,304,76,76,38.0,2,1,0,76,0.0,364,292,182.0,No
3,130,52,11,11,11.0,1,1,-4,0,-4.0,79,79,79.0,No
3,68,156,78,78,78.0,1,1,78,78,78.0,18,18,18.0,No
3,81,236,107,95,53.5,2,1,96,95,48.0,329,292,164.5,No
3,48,244,61,61,30.5,2,1,0,61,0.0,364,292,182.0,No
3,81,18,5,5,5.0,1,1,1,1,1.0,79,79,79.0,No
3,57,284,71,71,35.5,2,1,0,71,0.0,364,292,182.0,No
3,150,396,191,167,63.666666666666664,3,1,184,167,61.333333333333336,56,40,18.666666666666668,Yes
3,158,68,25,12,6.25,4,2,16,10,4.0,92,79,23.0,Yes
3,177,440,220,220,220.0,1,1,220,220,220.0,19,19,19.0,No
3,73,184,92,92,92.0,1,1,92,92,92.0,18,18,18.0,No
3,307,676,338,338,338.0,1,1,338,338,338.0,292,292,292.0,No
3,121,4,1,1,1.0,1,1,0,0,0.0,133,133,133.0,No
3,110,264,3,3,1.5,2,1,-126,0,-63.0,155,133,77.5,No
3,31,80,40,40,40.0,1,1,40,40,40.0,10,10,10.0,No
3,126,604,151,151,75.5,2,1,0,151,0.0,364,292,182.0,No
3,188,40,10,10,10.0,1,1,0,0,0.0,133,133,133.0,No
3,78,376,94,94,47.0,2,1,0,94,0.0,364,292,182.0,No
3,654,380,152,47,16.88888888888889,9,3,114,47,12.666666666666666,337,133,37.44444444444444,Yes
3,43,122,58,54,29.0,2,1,55,54,27.5,329,292,164.5,No
3,206,36,12,7,6.0,2,2,6,5,3.0,104,79,52.0,No
3,52,18,5,5,5.0,1,1,1,1,1.0,79,79,79.0,No
3,368,1220,503,436,83.83333333333333,6,3,396,436,66.0,467,292,77.83333333333333,Yes
3,264,1354,502,215,35.857142857142854,14,2,327,215,23.357142857142858,186,79,13.285714285714286,Yes
3,99,254,119,110,59.5,2,1,111,110,55.5,329,292,164.5,No
3,82,196,98,98,98.0,1,1,98,98,98.0,27,27,27.0,No
3,192,12,4,4,4.0,1,1,2,2,2.0,133,133,133.0,No
3,77,198,99,99,99.0,1,1,99,99,99.0,292,292,292.0,No
3,64,304,76,76,38.0,2,1,0,76,0.0,364,292,182.0,No
3,114,14,4,4,4.0,1,1,1,1,1.0,79,79,79.0,No
3,229,638,294,282,98.0,3,2,269,282,89.66666666666667,121,63,40.333333333333336,No
3,6,36,9,9,4.5,2,1,0,9,0.0,364,292,182.0,No
3,109,266,133,133,133.0,1,1,133,133,133.0,37,37,37.0,No
3,141,54,13,9,6.5,2,2,-1,1,-0.5,212,133,106.0,No
3,68,320,80,80,40.0,2,1,0,80,0.0,364,292,182.0,No
3,196,522,246,225,49.2,5,2,231,225,46.2,454,292,90.8,No
3,89,412,103,103,51.5,2,1,0,103,0.0,364,292,182.0,No
3,244,892,373,247,46.625,8,2,300,247,37.5,157,79,19.625,No
3,139,54,16,8,8.0,2,1,5,4,2.5,85,79,42.5,No
3,62,42,11,5,3.6666666666666665,3,2,1,3,0.3333333333333333,217,133,72.33333333333333,No
3,54,124,62,62,62.0,1,1,62,62,62.0,40,40,40.0,No
3,135,446,188,150,37.6,5,2,153,150,30.6,164,63,32.8,No
3,102,40,11,7,3.6666666666666665,3,2,2,7,0.6666666666666666,147,133,49.0,No
3,262,588,294,289,147.0,2,2,294,289,147.0,355,292,177.5,No
3,556,2492,945,759,157.5,6,2,644,759,107.33333333333333,454,292,75.66666666666667,No
3,156,396,187,175,62.333333333333336,3,1,176,175,58.666666666666664,401,292,133.66666666666666,No
3,73,14,6,6,6.0,1,1,5,5,5.0,25,25,25.0,No
3,48,244,61,61,30.5,2,1,0,61,0.0,364,292,182.0,No
3,133,320,159,153,79.5,2,2,158,153,79.0,355,292,177.5,No
3,323,814,404,372,202.0,2,1,401,372,200.5,45,40,22.5,No
3,58,192,85,72,42.5,2,1,74,72,37.0,329,292,164.5,No
3,68,320,80,80,40.0,2,1,0,80,0.0,364,292,182.0,No
3,296,60,18,6,3.6,5,2,6,6,1.2,269,133,53.8,No
3,21,54,27,26,13.5,2,1,27,26,13.5,329,292,164.5,No
3,137,336,168,168,168.0,1,1,168,168,168.0,40,40,40.0,No
3,540,1384,685,673,171.25,4,2,678,673,169.5,446,292,111.5,No
3,119,304,147,112,36.75,4,2,142,112,35.5,40,24,10.0,No
3,693,1812,44,27,14.666666666666666,3,2,-818,24,-272.6666666666667,158,133,52.666666666666664,No
3,15,108,27,27,13.5,2,1,0,27,0.0,364,292,182.0,No
3,628,922,215,72,19.545454545454547,11,3,-31,65,-2.8181818181818183,249,81,22.636363636363637,No
3,166,468,213,202,106.5,2,1,192,202,96.0,173,133,86.5,No
3,105,250,125,125,125.0,1,1,125,125,125.0,292,292,292.0,No
3,140,158,63,35,15.75,4,3,47,23,11.75,109,79,27.25,Yes
3,43,132,4,4,2.0,2,1,-58,0,-29.0,155,133,77.5,No
3,56,140,70,70,70.0,1,1,70,70,70.0,37,37,37.0,No
3,313,704,350,348,175.0,2,1,348,348,174.0,329,292,164.5,No
3,53,138,69,69,69.0,1,1,69,69,69.0,18,18,18.0,No
3,311,766,371,358,61.833333333333336,6,3,359,358,59.833333333333336,445,292,74.16666666666667,Yes
3,69,324,81,81,40.5,2,1,0,81,0.0,364,292,182.0,No
3,603,3276,774,563,86.0,9,2,-90,532,-10.0,224,81,24.88888888888889,No
3,212,368,159,103,31.8,5,1,134,98,26.8,86,25,17.2,No
3,133,636,159,159,79.5,2,1,0,159,0.0,364,292,182.0,No
3,183,488,228,209,45.6,5,2,212,209,42.4,448,292,89.6,No
3,128,396,175,156,43.75,4,2,152,156,38.0,418,292,104.5,No
3,68,320,80,80,40.0,2,1,0,80,0.0,364,292,182.0,No
3,204,626,281,233,70.25,4,2,249,233,62.25,170,81,42.5,Yes
3,143,440,198,179,49.5,4,2,176,179,44.0,418,292,104.5,No
3,135,60,19,15,6.333333333333333,3,1,8,15,2.6666666666666665,185,133,61.666666666666664,No
3,63,22,6,6,6.0,1,1,1,1,1.0,79,79,79.0,No
3,202,78,36,17,12.0,3,2,33,17,11.0,27,21,9.0,Yes
3,70,52,13,10,4.333333333333333,3,1,0,10,0.0,181,133,60.333333333333336,No
3,87,24,5,5,5.0,1,1,-2,0,-2.0,18,18,18.0,No
3,53,172,76,68,38.0,2,1,66,68,33.0,329,292,164.5,No
3,49,122,61,61,61.0,1,1,61,61,61.0,292,292,292.0,No
3,36,122,52,42,26.0,2,1,43,42,21.5,329,292,164.5,No
3,212,222,62,28,10.333333333333334,6,4,13,26,2.1666666666666665,260,133,43.333333333333336,No
3,104,268,130,121,32.5,4,2,126,121,31.5,446,292,111.5,No
3,48,62,11,7,5.5,2,2,-9,0,-4.5,86,79,43.0,No
3,59,34,9,9,9.0,1,1,1,1,1.0,79,79,79.0,No
3,86,400,100,100,50.0,2,1,0,100,0.0,364,292,182.0,No
3,15,108,27,27,13.5,2,1,0,27,0.0,364,292,182.0,No
3,255,42,21,21,21.0,1,1,21,21,21.0,7,7,7.0,No
3,377,940,27,26,9.0,3,3,-416,12,-138.66666666666666,159,133,53.0,No
3,709,902,281,127,25.545454545454547,11,3,111,33,10.090909090909092,257,133,23.363636363636363,Yes
3,198,466,233,233,233.0,1,1,233,233,233.0,292,292,292.0,No
3,98,260,126,122,63.0,2,2,122,122,61.0,212,133,106.0,No
3,38,112,52,47,26.0,2,1,48,47,24.0,329,292,164.5,No
3,744,2220,1042,1009,347.3333333333333,3,2,974,1009,324.6666666666667,411,292,137.0,No
3,472,132,63,60,31.5,2,1,60,57,30.0,142,133,71.0,No
3,119,284,142,142,142.0,1,1,142,142,142.0,133,133,133.0,No
3,63,308,77,77,38.5,2,1,0,77,0.0,364,292,182.0,No
3,104,16,7,7,7.0,1,1,6,6,6.0,133,133,133.0,No
3,59,284,71,71,35.5,2,1,0,71,0.0,364,292,182.0,No
3,691,1954,939,898,234.75,4,2,901,898,225.25,446,292,111.5,No
3,45,232,58,58,29.0,2,1,0,58,0.0,364,292,182.0,No
3,48,4,1,1,1.0,1,1,0,0,0.0,27,27,27.0,No
3,269,766,342,257,38.0,9,3,301,257,33.44444444444444,449,292,49.888888888888886,Yes
3,59,8,2,2,2.0,1,1,0,0,0.0,133,133,133.0,No
3,300,680,340,340,340.0,1,1,340,340,340.0,292,292,292.0,No
3,155,434,194,163,48.5,4,2,171,163,42.75,398,292,99.5,No
3,63,84,23,23,23.0,1,1,4,4,4.0,27,27,27.0,No
3,84,196,98,98,98.0,1,1,98,98,98.0,292,292,292.0,No
3,111,378,160,141,32.0,5,2,131,141,26.2,448,292,89.6,No
3,71,176,88,88,88.0,1,1,88,88,88.0,8,8,8.0,No
3,106,362,154,132,22.0,7,2,127,132,18.142857142857142,385,292,55.0,No
3,748,3712,853,785,121.85714285714286,7,2,-150,748,-21.428571428571427,210,81,30.0,No
3,242,608,295,283,73.75,4,2,286,283,71.5,446,292,111.5,No
3,52,30,14,13,7.0,2,2,13,13,6.5,137,133,68.5,No
3,133,324,159,156,53.0,3,3,156,156,52.0,69,24,23.0,No
3,76,82,13,10,6.5,2,2,-15,0,-7.5,212,133,106.0,No
3,80,56,15,10,5.0,3,2,2,1,0.6666666666666666,82,79,27.333333333333332,No
3,43,116,56,55,28.0,2,1,54,55,27.0,329,292,164.5,No
3,60,14,6,6,6.0,1,1,5,5,5.0,2,2,2.0,No
3,148,198,20,20,20.0,1,1,-59,0,-59.0,8,8,8.0,No
3,490,1576,670,433,111.66666666666667,6,2,552,433,92.0,119,79,19.833333333333332,Yes
3,293,70,30,19,15.0,2,2,25,19,12.5,140,133,70.0,No
3,198,26,7,7,7.0,1,1,1,1,1.0,40,40,40.0,No
3,71,188,89,69,44.5,2,1,84,69,42.0,173,133,86.5,No
3,348,824,412,412,412.0,1,1,412,412,412.0,292,292,292.0,No
3,41,104,0,0,0.0,1,1,-52,0,-52.0,133,133,133.0,No
3,299,1074,440,387,146.66666666666666,3,2,343,387,114.33333333333333,360,292,120.0,No
3,87,404,101,101,50.5,2,1,0,101,0.0,364,292,182.0,No
3,64,152,76,76,76.0,1,1,76,76,76.0,292,292,292.0,No
3,25,66,33,33,33.0,1,1,33,33,33.0,18,18,18.0,No
3,264,682,317,303,52.833333333333336,6,3,293,303,48.833333333333336,437,292,72.83333333333333,Yes
3,93,88,30,16,10.0,3,2,16,15,5.333333333333333,217,133,72.33333333333333,No
3,148,520,214,185,42.8,5,2,168,185,33.6,423,292,84.6,No
3,39,98,49,49,49.0,1,1,49,49,49.0,133,133,133.0,No
3,23,62,31,31,31.0,1,1,31,31,31.0,7,7,7.0,No
3,68,320,80,80,40.0,2,1,0,80,0.0,364,292,182.0,No
3,209,358,80,36,16.0,5,3,-19,23,-3.8,250,133,50.0,No
3,6,36,9,9,4.5,2,1,0,9,0.0,364,292,182.0,No
3,242,614,304,301,101.33333333333333,3,3,301,301,100.33333333333333,54,24,18.0,No
3,418,1372,595,512,198.33333333333334,3,2,504,512,168.0,385,292,128.33333333333334,No
3,174,680,72,34,8.0,9,3,-196,8,-21.77777777777778,291,133,32.333333333333336,No
3,180,866,328,237,46.857142857142854,7,2,223,237,31.857142857142858,154,79,22.0,No
3,83,40,14,9,4.666666666666667,3,2,8,7,2.6666666666666665,109,79,36.333333333333336,No
3,171,288,121,74,40.333333333333336,3,1,98,56,32.666666666666664,138,133,46.0,No
3,172,12,3,2,1.5,2,2,0,0,0.0,156,133,78.0,No
3,257,688,328,311,82.0,4,2,312,311,78.0,446,292,111.5,No
3,79,230,109,103,36.333333333333336,3,2,103,103,34.333333333333336,131,81,43.666666666666664,No
3,171,90,24,11,6.0,4,2,3,4,0.75,241,133,60.25,No
3,53,128,64,63,32.0,2,1,64,63,32.0,329,292,164.5,No
3,23,62,30,25,15.0,2,1,29,25,14.5,329,292,164.5,No
3,661,616,275,171,45.833333333333336,6,2,242,171,40.333333333333336,55,16,9.166666666666666,Yes
3,1219,2712,1338,1321,446.0,3,1,1320,1321,440.0,365,292,121.66666666666667,No
3,46,14,4,4,4.0,1,1,1,1,1.0,79,79,79.0,No
3,403,420,149,62,29.8,5,2,88,47,17.6,99,25,19.8,Yes
3,203,956,364,282,72.8,5,2,250,282,50.0,453,292,90.6,Yes
3,40,98,49,49,49.0,1,1,49,49,49.0,16,16,16.0,No
3,53,260,65,65,32.5,2,1,0,65,0.0,364,292,182.0,No
3,168,32,8,8,8.0,1,1,0,0,0.0,133,133,133.0,No
3,127,86,37,23,9.25,4,1,31,23,7.75,85,25,21.25,No
3,95,292,131,110,21.833333333333332,6,3,116,110,19.333333333333332,215,81,35.833333333333336,No
3,87,286,125,102,62.5,2,1,107,102,53.5,173,133,86.5,No
3,29,92,43,42,21.5,2,1,40,42,20.0,329,292,164.5,No
3,153,18,5,5,5.0,1,1,1,1,1.0,79,79,79.0,Yes
3,38,112,52,50,26.0,2,1,48,50,24.0,329,292,164.5,No
3,104,22,7,7,7.0,1,1,3,3,3.0,25,25,25.0,No
3,258,1140,285,285,142.5,2,1,0,285,0.0,364,292,182.0,No
3,78,14,4,4,4.0,1,1,1,1,1.0,79,79,79.0,No
3,468,666,206,148,41.2,5,3,79,102,15.8,107,79,21.4,No
3,159,346,173,173,173.0,1,1,173,173,173.0,292,292,292.0,No
3,242,98,41,17,6.833333333333333,6,3,33,16,5.5,146,81,24.333333333333332,No
3,50,132,65,63,32.5,2,1,64,63,32.0,20,12,10.0,No
3,412,372,169,95,42.25,4,2,152,95,38.0,79,40,19.75,No
3,395,320,127,27,14.11111111111111,9,2,94,22,10.444444444444445,292,133,32.44444444444444,No
3,131,320,154,149,77.0,2,2,148,149,74.0,348,292,174.0,No
3,237,776,330,270,66.0,5,2,272,270,54.4,449,292,89.8,No
3,312,998,435,302,87.0,5,2,371,302,74.2,183,81,36.6,No
3,1263,2754,722,170,40.111111111111114,18,3,67,63,3.7222222222222223,421,133,23.38888888888889,Yes
3,36,18,5,5,5.0,1,1,1,1,1.0,133,133,133.0,No
3,363,1178,518,403,64.75,8,2,447,403,55.875,155,79,19.375,Yes
3,64,66,27,27,27.0,1,1,21,21,21.0,16,16,16.0,No
3,63,154,77,77,77.0,1,1,77,77,77.0,292,292,292.0,No
3,57,14,4,4,4.0,1,1,1,1,1.0,79,79,79.0,No
3,95,26,7,7,7.0,1,1,1,1,1.0,9,9,9.0,No
3,40,126,57,53,28.5,2,1,51,53,25.5,329,292,164.5,No
3,94,292,134,126,44.666666666666664,3,2,122,126,40.666666666666664,385,292,128.33333333333334,No
3,83,388,97,97,48.5,2,1,0,97,0.0,364,292,182.0,No
3,222,508,249,243,83.0,3,1,244,243,81.33333333333333,401,292,133.66666666666666,No
3,103,304,137,125,27.4,5,3,122,125,24.4,393,292,78.6,Yes
3,501,1792,753,663,125.5,6,2,610,663,101.66666666666667,90,40,15.0,Yes
3,248,610,292,290,146.0,2,2,279,290,139.5,306,292,153.0,Yes
3,245,340,136,86,34.0,4,2,102,80,25.5,262,133,65.5,No
3,809,2522,1180,1128,295.0,4,2,1099,1128,274.75,446,292,111.5,No
3,103,88,24,20,8.0,3,2,4,4,1.3333333333333333,186,133,62.0,No
3,98,28,7,6,3.5,2,1,0,0,0.0,141,133,70.5,No
3,599,1362,670,656,167.5,4,2,659,656,164.75,446,292,111.5,No
3,35,188,47,47,23.5,2,1,0,47,0.0,364,292,182.0,No
3,422,48,19,9,6.333333333333333,3,1,14,6,4.666666666666667,149,133,49.666666666666664,No
3,113,516,129,129,64.5,2,1,0,129,0.0,364,292,182.0,No
3,58,18,9,9,9.0,1,1,9,9,9.0,7,7,7.0,No
3,105,262,131,131,131.0,1,1,131,131,131.0,27,27,27.0,No
3,30,78,38,32,19.0,2,1,37,32,18.5,329,292,164.5,No
3,106,58,21,11,10.5,2,2,13,10,6.5,140,133,70.0,No
3,27,90,40,37,20.0,2,1,35,37,17.5,329,292,164.5,No
3,153,458,204,143,51.0,4,2,179,143,44.75,159,81,39.75,No
3,68,320,80,80,40.0,2,1,0,80,0.0,364,292,182.0,No
3,29,94,44,43,22.0,2,1,41,43,20.5,329,292,164.5,No
3,56,64,14,9,4.666666666666667,3,2,-4,1,-1.3333333333333333,91,79,30.333333333333332,No
3,262,1036,400,319,66.66666666666667,6,3,282,319,47.0,418,292,69.66666666666667,Yes
3,69,62,16,12,8.0,2,2,1,1,0.5,212,133,106.0,No
3,28,76,0,0,0.0,1,1,-38,0,-38.0,133,133,133.0,No
3,742,1880,891,857,297.0,3,2,842,857,280.6666666666667,411,292,137.0,No
3,869,1148,450,148,26.470588235294116,17,2,326,126,19.176470588235293,320,133,18.823529411764707,Yes
3,164,424,211,210,105.5,2,1,210,210,105.0,329,292,164.5,No
3,269,992,409,354,136.33333333333334,3,2,322,354,107.33333333333333,411,292,137.0,No
3,208,476,235,227,78.33333333333333,3,2,232,227,77.33333333333333,390,292,130.0,No
3,67,316,79,79,39.5,2,1,0,79,0.0,364,292,182.0,No
3,40,96,48,48,48.0,1,1,48,48,48.0,292,292,292.0,No
3,35,98,46,44,23.0,2,1,43,44,21.5,329,292,164.5,No
3,28,8,2,2,2.0,1,1,0,0,0.0,133,133,133.0,No
3,160,668,265,181,44.166666666666664,6,3,196,181,32.666666666666664,205,81,34.166666666666664,No
3,328,936,454,434,151.33333333333334,3,2,440,434,146.66666666666666,411,292,137.0,No
3,348,750,372,369,93.0,4,2,369,369,92.25,446,292,111.5,No
3,180,476,139,44,23.166666666666668,6,3,40,44,6.666666666666667,207,133,34.5,No
3,490,1288,41,21,10.25,4,2,-562,20,-140.5,165,133,41.25,No
3,161,724,181,181,90.5,2,1,0,181,0.0,364,292,182.0,No
3,57,146,73,73,73.0,1,1,73,73,73.0,292,292,292.0,No
3,70,18,5,5,5.0,1,1,1,1,1.0,79,79,79.0,No
3,717,1202,454,287,45.4,10,3,307,245,30.7,246,79,24.6,No
3,50,128,64,64,64.0,1,1,64,64,64.0,12,12,12.0,No
3,197,60,17,9,5.666666666666667,3,3,4,5,1.3333333333333333,222,133,74.0,No
3,127,110,25,11,8.333333333333334,3,2,-5,5,-1.6666666666666667,219,133,73.0,No
3,170,20,8,6,4.0,2,2,6,5,3.0,24,22,12.0,Yes
3,855,2532,1142,1044,163.14285714285714,7,2,1018,1044,145.42857142857142,479,292,68.42857142857143,No
3,240,278,124,106,31.0,4,2,109,105,27.25,158,79,39.5,No
3,86,400,100,100,50.0,2,1,0,100,0.0,364,292,182.0,No
3,73,180,87,82,29.0,3,1,84,82,28.0,401,292,133.66666666666666,No
3,22,60,29,27,14.5,2,1,28,27,14.0,329,292,164.5,No
3,200,430,146,84,29.2,5,2,77,46,15.4,99,25,19.8,Yes
3,42,220,55,55,27.5,2,1,0,55,0.0,364,292,182.0,No
3,80,392,98,98,49.0,2,1,0,98,0.0,364,292,182.0,No
3,220,984,246,246,123.0,2,1,0,246,0.0,364,292,182.0,No
3,27,72,36,36,36.0,1,1,36,36,36.0,292,292,292.0,No
3,171,56,14,14,14.0,1,1,0,0,0.0,40,40,40.0,No
