Num Training Releases,% Training,% Defective In Training,% Defective In Testing,Classifier,Balancing,Feature Selection,TP,FP,TN,FN,Precision,Recall,ROC Area,Kappa
5,0.9120370370370371,0.34372733865119653,0.2556390977443609,weka.classifiers.meta.FilteredClassifier,Yes,Yes,12,11,88,22,0.5217391304347826,0.35294117647058826,0.6770647653000594,0.2705667276051187
6,0.9021479713603818,0.335978835978836,0.024390243902439025,weka.classifiers.meta.FilteredClassifier,Yes,Yes,0,31,129,4,0.0,0.0,0.475,-0.04515659140568101
7,0.9229074889867841,0.3054892601431981,0.02857142857142857,weka.classifiers.meta.FilteredClassifier,Yes,Yes,1,20,116,3,0.047619047619047616,0.25,0.4696691176470588,0.033613445378151655
1,0.6276923076923077,0.22794117647058823,0.4834710743801653,weka.classifiers.meta.FilteredClassifier,Yes,Yes,89,64,61,28,0.5816993464052288,0.7606837606837606,0.6243418803418803,0.24625905613108548
2,0.5855855855855856,0.3230769230769231,0.3739130434782609,weka.classifiers.meta.FilteredClassifier,Yes,Yes,124,152,136,48,0.4492753623188406,0.7209302325581395,0.5996850775193798,0.172185430463576
4,0.8049311094996374,0.3441441441441441,0.3420074349442379,weka.classifiers.meta.FilteredClassifier,Yes,Yes,33,12,165,59,0.7333333333333333,0.358695652173913,0.6454495210022108,0.3315717635530048
5,0.9120370370370371,0.34372733865119653,0.2556390977443609,weka.classifiers.meta.FilteredClassifier,Yes,Yes,22,52,47,12,0.2972972972972973,0.6470588235294118,0.5626856803327391,0.08786969567081021
6,0.9021479713603818,0.335978835978836,0.024390243902439025,weka.classifiers.meta.FilteredClassifier,Yes,Yes,3,58,102,1,0.04918032786885246,0.75,0.69609375,0.04876130554463234
7,0.9229074889867841,0.3054892601431981,0.02857142857142857,weka.classifiers.meta.FilteredClassifier,Yes,Yes,2,65,71,2,0.029850746268656716,0.5,0.5110294117647058,0.002552105487026828
1,0.6276923076923077,0.22794117647058823,0.4834710743801653,weka.classifiers.meta.FilteredClassifier,Yes,Yes,61,30,95,56,0.6703296703296703,0.5213675213675214,0.7094358974358974,0.2833826871427587
2,0.5855855855855856,0.3230769230769231,0.3739130434782609,weka.classifiers.meta.FilteredClassifier,Yes,Yes,131,113,175,41,0.5368852459016393,0.7616279069767442,0.7750423934108527,0.34055704498063766
4,0.8049311094996374,0.3441441441441441,0.3420074349442379,weka.classifiers.meta.FilteredClassifier,Yes,Yes,58,14,163,34,0.8055555555555556,0.6304347826086957,0.8929317121100466,0.5817027342231437
5,0.9120370370370371,0.34372733865119653,0.2556390977443609,weka.classifiers.meta.FilteredClassifier,Yes,Yes,26,41,58,8,0.3880597014925373,0.7647058823529411,0.7055852644087938,0.2658555818407119
6,0.9021479713603818,0.335978835978836,0.024390243902439025,weka.classifiers.meta.FilteredClassifier,Yes,Yes,1,35,125,3,0.027777777777777776,0.25,0.72421875,0.006377551020408181
