Release Index,File,LOC,LOC Thouched,LOC Added,MAX LOC Added,AVERAGE LOC Added,Num Revisions,Num Authors,Churn,MAX Churn,AVERAGE Churn,ChgSet Size,MAX ChgSetSize,AVERAGE ChgSetSize,Buggy,Num Bugs
1,webapp/src/test/java/org/apache/ivory/cli/IvoryCLITest.java,424,7366,2748,575,74.27027027027027,37,6,1813,575,49.0,566,80,15.297297297297296,No,0
1,prism/src/main/java/org/apache/ivory/resource/AbstractInstanceManager.java,246,1256,309,123,14.714285714285714,21,4,-10,24,-0.47619047619047616,547,140,26.047619047619047,No,0
1,client/src/main/java/org/apache/ivory/entity/v0/DateValidator.java,66,32,5,5,5.0,1,1,-6,0,-6.0,49,49,49.0,No,0
1,oozie/src/main/java/org/apache/ivory/oozie/coordinator/SYNCDATASET.java,183,824,206,206,103.0,2,1,0,206,0.0,118,66,59.0,No,0
1,common/src/main/java/org/apache/ivory/entity/v0/dataset/Policy.java,52,260,65,65,32.5,2,1,0,65,0.0,158,95,79.0,No,0
1,common/src/main/java/org/apache/ivory/entity/v0/feed/Retention.java,107,426,155,121,31.0,5,3,97,121,19.4,223,95,44.6,No,0
1,oozie/src/main/java/org/apache/ivory/oozie/workflow/package-info.java,6,36,9,9,4.5,2,1,0,9,0.0,118,66,59.0,No,0
1,common/src/test/java/org/apache/ivory/update/UpdateHelperTest.java,124,890,401,103,33.416666666666664,12,5,357,103,29.75,479,140,39.916666666666664,No,0
1,client/src/main/java/org/apache/ivory/entity/v0/process/Cluster.java,53,132,0,0,0.0,4,3,-66,0,-16.5,376,140,94.0,No,0
1,oozie/src/main/java/org/apache/ivory/oozie/workflow/MAPREDUCE.java,274,1204,301,301,150.5,2,1,0,301,0.0,118,66,59.0,No,0
1,prism/src/main/java/org/apache/ivory/resource/channel/HTTPChannel.java,161,1108,466,152,25.88888888888889,18,3,378,146,21.0,273,49,15.166666666666666,No,0
1,common/src/main/java/org/apache/falcon/security/FalconLoginModule.java,72,50,17,6,3.4,5,2,9,5,1.8,853,289,170.6,No,0
1,common/src/main/java/org/apache/falcon/util/BuildProperties.java,44,106,28,11,7.0,4,2,3,3,0.75,848,289,212.0,No,0
1,common/src/main/java/org/apache/ivory/entity/v0/process/Properties.java,62,40,10,10,10.0,1,1,0,0,0.0,35,35,35.0,No,0
